idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
826,강원,826,비치하우스 펜션,Yangyang Hajodae Beach House,펜션,2급,033-673-8253,현북면 하륜길 26,,,,,http://www.xn--sk4b70fa494l.kr/,https://hotels.naver.com/KR1000013/hotels/N3645964?adultCnt=2&pageIndex=59&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
827,강원,827,원경 펜션,Pyeongchang Wongyeong Pension,펜션,3급,033-332-5225,대화면 금당계곡로 1151-1,,,,,http://www.wonkyung.com/,https://hotels.naver.com/KR1000013/hotels/N3643943?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
828,강원,828,바다솔타운,Bada Sol Hotel And Pension,펜션,2급,,사천면 해안로 902,,,,,,https://hotels.naver.com/KR1000013/hotels/N4873027?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
829,강원,829,그림 펜션,Pyeongchang Grim Pension,펜션,3급,033-334-2111,대관령면 차항길 162-19,10,,,,https://homepage.staymg.com/%ED%8F%89%EC%B0%BD%EA%B7%B8%EB%A6%BC%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N2682945?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
830,강원,830,원주 존앤제인 풀빌라,Wonju John N Jane Pool Villa,펜션,3급,,강원 원주시 호저면 평천2길 60,,,,,http://www.johnnjane.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9898853?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
831,강원,831,산타후스펜션,Goseong Santahus Pension,펜션,3급,,죽왕면 가진해변길 28,,,,,http://santahus.com/,https://hotels.naver.com/KR1000013/hotels/N5286493?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
832,강원,832,쉼펜션,Pyeongchang Shim Pension,펜션,3급,,강원 평창군 봉평면 팔송로 248-48,,,,,http://www.xn--sk4bxus21b.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7725403?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
833,강원,833,고성 하올스테이,Haol Stay,펜션,2급,,죽왕면 동해대로 5618-1,8.8,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070676569?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
834,강원,834,고성 샤인하우스,Gosung Shine House,펜션,2급,,죽왕면 가진해변길 85 2층,10,,,,,https://hotels.naver.com/KR1000013/hotels/KYK8156321?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
835,강원,835,나무와 펜션,Namoowa,펜션,4급,010-8802-3035,봉평면 진조1길 23-19,8,,,,http://www.namoowa.kr/,https://hotels.naver.com/KR1000013/hotels/N2682983?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
836,강원,836,수원지 펜션,Donghae Suwonji Pension,펜션,3급,,승지로 57-2,7.6,,,,,https://hotels.naver.com/KR1000013/hotels/N3645375?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
837,강원,837,캐빈타운 펜션,Hoengseong Cabin Town Pension,펜션,2급,033-344-5946,둔내면 고원로425번길 35,7.3,,,,http://www.cabintown.com/,https://hotels.naver.com/KR1000013/hotels/N3644354?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
838,강원,838,삼척 통유리오션뷰펜션,Samcheok Tongyuri Ocean View Pension,펜션,2급,,강원도 삼척시 근덕면 용화해변1길 43,8.1,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524875?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
839,강원,839,망고숲 펜션,Hongcheon Mangosup Pension,펜션,3급,010-8871-4509,내촌면 어은동길 19,,,,,http://page.yapen.co.kr/27298,https://hotels.naver.com/KR1000013/hotels/N3775358?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
840,강원,840,쏠리오 펜션,Gapyeong Solrio Pension,펜션,3급,010-8472-7800,남산면 서천길 117,10,,,,,https://hotels.naver.com/KR1000013/hotels/N3868729?adultCnt=2&pageIndex=60&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
841,강원,841,추암 펜션,Donghae Chuam Pension,펜션,2급,033-521-4273,추암택지길 19,6.2,,,,http://xn--sk4bx6e92irog.kr/,https://hotels.naver.com/KR1000013/hotels/N3645523?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
842,강원,842,영월 두덕골휴펜션,Youngwol Dudeokgol Hyu Pension,펜션,3급,,강원특별자치도 영월군 무릉도원면 두덕골길 35,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7446637?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
843,강원,843,평창 하늘아래 펜션,Pyeongchang Sky Pension,펜션,2급,,강원 평창군 봉평면 백운동길 208-56,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK9180829?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
844,강원,844,쏠하우스,Gangneung Sol House Pension,펜션,3급,010-5676-7421,해안로 663-67,8.2,,,,http://ssolhouse.kr/,https://hotels.naver.com/KR1000013/hotels/N3870001?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
845,강원,845,양양 오색안터물레방아펜션,Yangyang Osaeganteo Mullebanga Pension,펜션,2급,,강원 양양군 서면 안터길 38-7,,,,,http://xn--om2bp2dmuai9ksuar6pxsbj68c.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524922?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
846,강원,846,휴앤휴펜션,Gangneung Hue and Hue Pension,펜션,2급,,강원 강릉시 연곡면 삼산길 67,10,,,,http://www.huenhue.net/,https://hotels.naver.com/KR1000013/hotels/KYK5605682?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
847,강원,847,메이페어 알페라츠,Mayfair Alpheratz,펜션,3급,,봉평면 안흥동길 70-48,,,,,,https://hotels.naver.com/KR1000013/hotels/N4919667?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
848,강원,848,솔 펜션,Hongcheon sol,펜션,2급,070-4666-7169,서면 팔봉산로 1047-54,,,,,,https://hotels.naver.com/KR1000013/hotels/N3645627?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
849,강원,849,고성 큰섬펜션,Goseong Big Island Pension,펜션,3급,,강원 고성군 죽왕면 심층수길 45-1,,,,,http://www.bigislandpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7231625?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
850,강원,850,횡성 까사408펜션,Hoengseong Casa 408 Pension,펜션,2급,,강원도 횡성군 둔내면 두원1길 20-17,6,,,,http://casa408.com/,https://hotels.naver.com/KR1000013/hotels/KYK9037783?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
851,강원,851,동해 망상펜션,Donghae Mangsang Pension,펜션,2급,,강원도 동해시 망상길 45-1,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070820667?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
852,강원,852,강릉 라포레펜션,Gangneung Laforet Pension,펜션,1급,,강원도 강릉시 연곡면 진고개로1228-41,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070587815?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
853,강원,853,홍천 스톤브라운 펜션,Hongcheon Stone Brown Pension,펜션,3급,,북방면 팔봉산로 1832-47,,,,,http://stonebrown.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4996601?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
854,강원,854,강릉 보광캠핑장,Gangneung Bogwang Camping Site (Bogwang Rural Experience Village),펜션,2급,,강원 강릉시 성산면 보현길 5,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK10376869?adultCnt=2&pageIndex=61&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
855,강원,855,더숲펜션,Supia Pension,펜션,2급,010-9874-2959,봉평면 안흥동길 70-124,7.2,,,,,https://hotels.naver.com/KR1000013/hotels/N3296740?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
856,강원,856,영월 강빛펜션,Yeongwol Gangbit Pension,펜션,2급,,강원 영월군 영월읍 선돌길 83-19강빛노을펜션,7.3,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524939?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
857,강원,857,야생화테마 펜션,Pyeongchang Yasaenghwa Theme Pension,펜션,3급,,방림면 창수동길 7,7.2,,,,https://homepage.staymg.com/%ED%8F%89%EC%B0%BD%EC%95%BC%EC%83%9D%ED%99%94%ED%85%8C%EB%A7%88%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N3645508?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
858,강원,858,삼척 덕산펜션,Samcheok Deoksan Pension,펜션,2급,,강원도 삼척시 근덕면 덕산2길 52,8.2,,,,http://deoksanps.com/,https://hotels.naver.com/KR1000013/hotels/KYK9489815?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
859,강원,859,양양 스테이 다로,Yangyang Staydaro,펜션,,,현북면 하조대2길 11,9.3,8,,,http://www.staydaro.com/,https://hotels.naver.com/KR1000013/hotels/KYK9082430?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
860,강원,860,강릉 반딧불황토방펜션,Gangneung Firefly Hwangtobang Pension,펜션,2급,,강원도 강릉시 왕산면 노추산로 305-35,9.5,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%EB%B0%98%EB%94%A7%EB%B6%88%ED%99%A9%ED%86%A0%EB%B0%A9%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK1070523359?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
861,강원,861,강릉 보니스테이,Gangneung Boni Stay,펜션,3급,,사천면 너다리길 23-14,,,,,http://bonnyblanc.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1071603385?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
862,강원,862,융프라우펜션,Jungfrau Pension,펜션,3급,010-3307-9848,대관령면 차항길 192-75,,,,,https://homepage.staymg.com/%ED%8F%89%EC%B0%BD%EB%8C%80%EA%B4%80%EB%A0%B9%EC%9C%B5%ED%94%84%EB%9D%BC%EC%9A%B0%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N3872966?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
863,강원,863,스카이펜션캠핑장,Youngwol Sky Pension Camping,펜션,3급,,무릉도원면 무릉법흥로 852-15,,,,,http://skycamp.kr/,https://hotels.naver.com/KR1000013/hotels/N5285239?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
864,강원,864,물소리펜션,Pyeongchang Mulsori Pension,펜션,3급,033-335-9452,봉평면 흥정계곡길 43,,,,,http://www.mulsori.kr/,https://hotels.naver.com/KR1000013/hotels/N3297908?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
865,강원,865,스테이 안다미로,Gangneung Stay Andamiro,펜션,3급,,강원특별자치도 강릉시 성산면 송암골길 58-2,,,,,https://stayandamiro.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070751163?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
866,강원,866,Samcheok Butnimne Pension,,펜션,3급,,대한민국 강원특별자치도 삼척,8.2,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524864?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
867,강원,867,오페라글램핑,Hongcheon Opera Glamping,펜션,3급,,강원 홍천군 내촌면 화상대리 산 375-2,6.4,,,,https://homepage.staymg.com/%ED%99%8D%EC%B2%9C%EC%98%A4%ED%8E%98%EB%9D%BC%EA%B8%80%EB%9E%A8%ED%95%91,https://hotels.naver.com/KR1000013/hotels/KYK7232066?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
868,강원,868,리버테라스 펜션,Pyeongchang River Terrace Pension,펜션,3급,033-333-7474,용평면 금당길 736,,,,,http://www.riverterrace.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3013265?adultCnt=2&pageIndex=62&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
869,강원,869,홍천통나무펜션,Hongcheon Log Pension,펜션,3급,,강원 홍천군 두촌면 철정길126번길 7-10,,,,,http://www.loghomevilla.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070494592?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
870,강원,870,영월 해질녘강물소리펜션,Yeongwol Sunset River Mulsori Pension,펜션,3급,,강원도 영월군 무릉도원면 학산길 42,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK10376987?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
871,강원,871,양양 리틀 포레스트 펜션,Yangyang Little Forest Pension,펜션,1급,,강현면 복골길 128,7.2,,,,http://www.littleforest2003.com/,https://hotels.naver.com/KR1000013/hotels/KYK7234396?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
872,강원,872,철원 바위샘펜션,Cheorwon Bawesaem Pension,펜션,2급,,강원도 철원군 갈말읍 두루미로 244,8.6,,,,http://www.bawesaem.net/,https://hotels.naver.com/KR1000013/hotels/KYK1070534232?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
873,강원,873,강릉 리멤버 독채 펜션,Gangneung Remember Dogchae Pension,펜션,3급,,사천면 해안로 1054,,,,,http://rememberps.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1072215640?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
874,강원,874,삼척 씨엔블루펜션,Samcheok Cnblue Pension,펜션,4급,,강원 삼척시 삼척로 4246-9,9,,,,http://seanblueps.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7610425?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
875,강원,875,통일비치펜션,Goseong Tongil Beach Pension,펜션,2급,,죽왕면 삼포민박촌길 3,,,,,http://page.yapen.co.kr/44243,https://hotels.naver.com/KR1000013/hotels/N5286499?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
876,강원,876,삼척 노실풀펜션,Samcheok Nosil Pool Pension,펜션,2급,,강원 삼척시 원덕읍 임원안길492,9.2,,,,http://nosilvielle.com/,https://hotels.naver.com/KR1000013/hotels/KYK8932991?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
877,강원,877,펜션푸름,Pooreum Pension,펜션,3급,,서면 팔봉강변길 132-11,8.2,,,,http://pooreum.com/,https://hotels.naver.com/KR1000013/hotels/N5281376?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
878,강원,878,호암산장 펜션,Wonju Hoamsanjang Pension,펜션,2급,033-734-3020,문막읍 석지1길 322,8.7,,4,,http://www.hoamps.com/,https://hotels.naver.com/KR1000013/hotels/N3646250?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
879,강원,879,구름사다리 펜션,Jeongseon Cloud Ladder Pension,펜션,3급,010-3479-5430,정선읍 대촌길 42,,,,,http://c-ladder.com/,https://hotels.naver.com/KR1000013/hotels/N3872100?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
880,강원,880,허브스토리 펜션,Herb Story Pension,펜션,3급,,남산면 노일길 51,8.7,,,,http://herbstory.topbest.kr/,https://hotels.naver.com/KR1000013/hotels/N5278138?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
881,강원,881,가족펜션미알레,Miallet Pension,펜션,3급,033-433-9800,서면 팔봉강변길 40-8,7.2,,,,http://www.mialletpension.com/,https://hotels.naver.com/KR1000013/hotels/N3775361?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
882,강원,882,경포 아라펜션,Gangneung Ara Spa Pension,펜션,2급,010-6692-1138,해안로 609,8,,,,http://araspa.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3926304?adultCnt=2&pageIndex=63&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
883,강원,883,강릉 멍서프펜션앤게스트하우스,Mung&Surf,펜션,1급,,창해로 237,5,,,,http://mungsurf.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1071603387?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
884,강원,884,아담 하우스,Adam House Pet Friendly Pension,펜션,1급,033-672-4333,강현면 주청2길 17,,,,,http://adamhouse37.com/,https://hotels.naver.com/KR1000013/hotels/N3020715?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
885,강원,885,산티아고펜션,Samcheok Santiago Pension,펜션,3급,,근덕면 덕산해안로 66-13,8.9,,,,http://santiagops.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5284981?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
886,강원,886,평창 비우고채우는숲펜션,Pyeongchang Biugochaeuneunsup Pension,펜션,2급,,강원 평창군 봉평면 거품소길 212-7,,,,,http://www.bichesoop.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070242411?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
887,강원,887,은빛여울목 펜션,Hoengseong Silver Yeoulmok Pension,펜션,3급,010-2590-0338,우천면 오원소사길 231,,,,,,https://hotels.naver.com/KR1000013/hotels/N3645365?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
888,강원,888,재일펜션,Goseong Jaeil Pension,펜션,3급,,현내면 금강산로 112-8,8,,,,,https://hotels.naver.com/KR1000013/hotels/N5286510?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
889,강원,889,장수 펜션,Jeongseon Jangsu Pension,펜션,3급,033-563-9388,정선읍 이평길 23,7.4,,,,http://jangsupen.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3643330?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
890,강원,890,파인벨펜션,Hoengseong Pine Bell Pension,펜션,3급,,둔내면 고원로 425,9,,,,http://www.pinebell.com/,https://hotels.naver.com/KR1000013/hotels/N5186898?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
891,강원,891,춘천 이팝리조트 A동,Epop Resort Building A,펜션,1급,,동내면 거두길 125-25,9.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7978736?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
892,강원,892,철원 솔향기펜션,Pinescent Pension,펜션,4급,,서면 석현동길 54,,,,,https://site.onda.me/137463,https://hotels.naver.com/KR1000013/hotels/KYK10364365?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
893,강원,893,체르맛트 펜션,"Pyeongchang Zermatt Pension Family, Couple",펜션,2급,033-336-0412,진부면 지령동길 51,,,,,https://zermattpension.com/,https://hotels.naver.com/KR1000013/hotels/N2683079?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
894,강원,894,평창 퀸스가든 펜션,Queens Garden Pension,펜션,2급,,대관령면 경강로 5425-21,10,,,,https://queensgarden.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9495399?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
895,강원,895,양양 산골여행 펜션,Yang Yang Sangol Yeohang Pension,펜션,4급,,현북면 법수치길 435,,,,,http://www.sangoltour.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7450026?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
896,강원,896,행복한 숲 펜션,Hongcheon Happy Forest Pension,펜션,2급,033-435-0088,서면 도롱골길 195-19,,,,,http://www.happyforest.co.kr/,https://hotels.naver.com/KR1000013/hotels/N2690193?adultCnt=2&pageIndex=64&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
897,강원,897,영월 강가에하얀집펜션(청령포인근),Yeongwol Riverside White House Pension,펜션,3급,,강원 영월군 영월읍 선돌길 83-9,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7234508?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
898,강원,898,몬테마르 펜션,Yangyang Monti Pet Spa Pension,펜션,3급,033-672-2525,강현면 진미로 510-36,,,5,,,https://hotels.naver.com/KR1000013/hotels/N2683570?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
899,강원,899,강릉 바다펜션,Gangneung Bada Pension,펜션,1급,,"강원도강릉시 사천면 진리해변길81 2층,3층",,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070700455?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
900,강원,900,보노보노펜션,Goseong Bonobono Pension,펜션,3급,,죽왕면 자작도선사길 74,9.5,,,,http://bonobono.kr/,https://hotels.naver.com/KR1000013/hotels/N5283125?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
901,강원,901,강촌 파인트리 펜션,Kangchon Pine Tree Pension,펜션,2급,,남산면 보매기1길 62-12,6,,,,http://www.gcptree.com/,https://hotels.naver.com/KR1000013/hotels/KYK7232661?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
902,강원,902,양양 하조 스테이,Yangyang Hajo Stay,펜션,2급,,현북면 하조대2길 48-31,,,,,http://site.onda.me/136394,https://hotels.naver.com/KR1000013/hotels/KYK1070743783?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
903,강원,903,잠자리 펜션,Hoengseong Jamjari Pension,펜션,3급,033-345-6269,서원면 서원서로 810,,,,,http://xn--oy2bi4loqf2by56f.com/,https://hotels.naver.com/KR1000013/hotels/N3645514?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
904,강원,904,하코네스파펜션,Hakonae Spa Pension,펜션,1급,,해안로 689-26,8.4,,,,http://hakonespa.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5285926?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
